query_id,doc_id
q5423,d52054
q5423,d4535029
q5423,d5969258
q5423,d8243188
q5423,d52048
q5423,d52053
q5423,d52055
q5423,d52050
q5423,d8243187
q5423,d9188992
q5423,d8243185
q5423,d52052
q5423,d1161852
q5423,d4906700
q375746,d6150039
q375746,d2298231
q375746,d3277477
q375746,d1677376
q375746,d2102264
q375746,d6516750
q375746,d936487
q375746,d5620980
q375746,d7609675
q375746,d1087296
q375746,d5733260
q375746,d77593
q375746,d7873407
q375746,d4658020
q375746,d1677377
q375746,d6150038
q375746,d495467
q375746,d6516747
q375746,d1174945
q375746,d5620982
q72918,d3185800
q72918,d644651
q72918,d3034991
q72918,d644646
q72918,d1677376
q72918,d5748960
q72918,d5978063
q72918,d9082837
q72918,d7223837
q72918,d6513028
q72918,d4060715
q72918,d3185803
q72918,d1677370
q72918,d5953535
q72918,d5874085
q72918,d644650
q72918,d1677377
q72918,d644645
q72918,d9082836
q72918,d5222329
q95270,d25325
q95270,d159803
q95270,d587549
q95270,d13689
q95270,d13687
q95270,d833116
q95270,d113745
q95270,d25328
q95270,d1793474
q95270,d86113
q95270,d345041
q95270,d61538
q95270,d1166144
q95270,d25324
q95270,d16371
q95270,d345038
q95270,d113747
q95270,d1312976
q95270,d66749
q95270,d12055
q108194,d940979
q108194,d7591836
q108194,d3757561
q108194,d940335
q108194,d531969
q108194,d940338
q108194,d2181211
q108194,d1712137
q108194,d940973
q108194,d2932019
q108194,d8944560
q108194,d8684449
q108194,d940977
q108194,d531972
q108194,d940978
q108194,d7509556
q108194,d1843507
q108194,d5090593
q108194,d9178331
q108194,d531968
q151196,d1297549
q151196,d1897611
q151196,d1297545
q151196,d6505475
q151196,d7801966
q151196,d1297541
q151196,d1297548
q151196,d1297547
q151196,d1297542
q151196,d8221434
q151196,d3968861
q151196,d1297543
q151196,d1897610
q151196,d1297546
q151196,d6591383
q151196,d3046760
q151196,d8221435
q151196,d8955040
q151196,d6505474
q151196,d7146213
q368223,d5565229
q368223,d7579092
q368223,d7579091
q368223,d8222396
q368223,d5565228
q368223,d3203026
q368223,d3203023
q368223,d8392776
q368223,d8972040
q368223,d8222395
q368223,d4125062
q368223,d3203028
q368223,d7579093
q368223,d8621952
q368223,d3203030
q368223,d3203031
q368223,d5638139
q368223,d8427383
q368223,d4125061
q368223,d3203027
q509964,d6458780
q509964,d5474672
q509964,d5301207
q509964,d5301208
q509964,d8491831
q509964,d6458779
q509964,d7970384
q509964,d6458781
q509964,d6889974
q509964,d8089813
q509964,d5474674
q509964,d2347376
q509964,d5196363
q509964,d2423415
q509964,d5301214
q509964,d7847719
q509964,d6889977
q509964,d5474673
q509964,d7847717
q509964,d6889976
q199729,d1697921
q199729,d1697917
q199729,d1697918
q199729,d1222443
q199729,d92634
q199729,d4589734
q199729,d6396871
q199729,d4589737
q199729,d4589732
q199729,d8920152
q199729,d652361
q199729,d586163
q199729,d1697916
q199729,d92627
q199729,d1697920
q199729,d872089
q199729,d92635
q199729,d1697919
q199729,d4589733
q199729,d4589738
q28261,d6077978
q28261,d4006458
q28261,d5763675
q28261,d6465275
q28261,d7339262
q28261,d6077975
q28261,d8755898
q28261,d259582
q28261,d4191389
q28261,d9164270
q28261,d5477239
q28261,d259580
q28261,d5982116
q28261,d6077976
q28261,d5763673
q28261,d259577
q28261,d7964534
q28261,d6055129
q28261,d259584
q28261,d7314877
q148491,d5805869
q148491,d1275180
q148491,d270637
q148491,d1275183
q148491,d6408527
q148491,d3460243
q148491,d3781260
q148491,d6048404
q148491,d5520381
q148491,d3637292
q148491,d1275181
q148491,d87373
q148491,d1275178
q148491,d1686502
q148491,d5805868
q148491,d1275184
q148491,d1773149
q148491,d5365492
q148491,d1773148
q148491,d7001346
q99756,d6052069
q99756,d870768
q99756,d179652
q99756,d2023498
q99756,d2832119
q99756,d9104266
q99756,d8389920
q99756,d870769
q99756,d132029
q99756,d6183567
q99756,d1073157
q99756,d7580334
q99756,d556374
q99756,d4220073
q99756,d7243379
q99756,d163594
q99756,d1619886
q99756,d785384
q99756,d7464262
q99756,d290121
q154847,d8852936
q154847,d1327272
q154847,d483505
q154847,d1580250
q154847,d1327268
q154847,d1929779
q154847,d5744904
q154847,d5243181
q154847,d1327270
q154847,d3114934
q154847,d1327275
q154847,d1327273
q154847,d9230385
q154847,d4497179
q154847,d4706440
q154847,d1929781
q154847,d4497178
q154847,d1327274
q154847,d7712713
q154847,d8284799
q335431,d7679488
q335431,d2881996
q335431,d5273992
q335431,d3995122
q335431,d7665480
q335431,d5108986
q335431,d5108985
q335431,d2881997
q335431,d5943194
q335431,d5498986
q335431,d5715226
q335431,d4830720
q335431,d935497
q335431,d2881999
q335431,d8652552
q335431,d653212
q335431,d2882001
q335431,d5943195
q335431,d1236132
q335431,d5306325
q407914,d34976
q407914,d3793243
q407914,d166662
q407914,d1314918
q407914,d3102953
q407914,d228079
q407914,d264002
q407914,d32854
q407914,d270637
q407914,d3601214
q407914,d87373
q407914,d2102265
q407914,d3460243
q407914,d14408
q407914,d15111
q407914,d2693624
q407914,d13137
q407914,d38164
q407914,d263248
q407914,d8769275
q78199,d8167637
q78199,d5662800
q78199,d689127
q78199,d6807796
q78199,d6303336
q78199,d689132
q78199,d8201026
q78199,d689128
q78199,d689125
q78199,d6033218
q78199,d689130
q78199,d7034146
q78199,d6807795
q78199,d689124
q78199,d4656178
q78199,d4656176
q78199,d6575043
q78199,d5662801
q78199,d689131
q78199,d8941140
q416692,d3702777
q416692,d3702775
q416692,d6683568
q416692,d3498830
q416692,d5727720
q416692,d6964737
q416692,d3498836
q416692,d3498833
q416692,d3838839
q416692,d3742527
q416692,d3702776
q416692,d3498835
q416692,d3498834
q416692,d2218561
q416692,d8144710
q416692,d3702773
q416692,d2541145
q416692,d7860948
q416692,d1130557
q416692,d3498837
q146720,d1260272
q146720,d6247065
q146720,d3515032
q146720,d3720734
q146720,d1260273
q146720,d2023498
q146720,d1260275
q146720,d3720732
q146720,d3720729
q146720,d928715
q146720,d1260278
q146720,d4568942
q146720,d607772
q146720,d9074290
q146720,d8460294
q146720,d692862
q146720,d7928323
q146720,d3720733
q146720,d3720725
q146720,d6590859
q473558,d4572877
q473558,d902586
q473558,d7566760
q473558,d4572875
q473558,d5808505
q473558,d161613
q473558,d6911288
q473558,d902591
q473558,d902595
q473558,d4572878
q473558,d106734
q473558,d1921368
q473558,d1750992
q473558,d161616
q473558,d3032219
q473558,d6640355
q473558,d1097918
q473558,d4572876
q473558,d1190931
q473558,d701175
q435076,d8735029
q435076,d7168020
q435076,d3927039
q435076,d2505867
q435076,d4689335
q435076,d3927043
q435076,d7168019
q435076,d3927042
q435076,d4859522
q435076,d4689334
q435076,d3927038
q435076,d8554757
q435076,d4300732
q435076,d3927044
q435076,d850311
q435076,d4239738
q435076,d8554756
q435076,d3927040
q435076,d270637
q435076,d2269434
q86995,d3066471
q86995,d2698274
q86995,d9078639
q86995,d435452
q86995,d6912204
q86995,d1076574
q86995,d763555
q86995,d1276027
q86995,d2633994
q86995,d2808639
q86995,d500138
q86995,d320476
q86995,d1276025
q86995,d763552
q86995,d5142230
q86995,d500137
q86995,d320482
q86995,d763554
q86995,d320483
q86995,d1076577
q82041,d721726
q82041,d721719
q82041,d721728
q82041,d8052895
q82041,d721727
q82041,d8167356
q82041,d3006115
q82041,d3309441
q82041,d8167360
q82041,d8167354
q82041,d721723
q82041,d8167353
q82041,d8167358
q82041,d721725
q82041,d721720
q82041,d8167355
q82041,d8167352
q82041,d6089459
q82041,d8167351
q82041,d5153050
q388124,d6214991
q388124,d4025990
q388124,d5591624
q388124,d3471805
q388124,d7014371
q388124,d5931681
q388124,d4025993
q388124,d6092961
q388124,d7022498
q388124,d3400250
q388124,d6268650
q388124,d4018602
q388124,d4018605
q388124,d7014373
q388124,d4159616
q388124,d4025989
q388124,d3400252
q388124,d5865269
q388124,d5591625
q388124,d6092957
q121275,d5372617
q121275,d3915479
q121275,d8038513
q121275,d1049699
q121275,d6334157
q121275,d1049692
q121275,d8248703
q121275,d3706179
q121275,d6334158
q121275,d8248702
q121275,d8767176
q121275,d3706178
q121275,d8038512
q121275,d8409047
q121275,d1049696
q121275,d5096269
q121275,d5332675
q121275,d8088191
q121275,d6334155
q121275,d8038511
q277154,d3753015
q277154,d886500
q277154,d9134801
q277154,d2347352
q277154,d7864692
q277154,d5200950
q277154,d253867
q277154,d5512369
q277154,d7864693
q277154,d3178483
q277154,d3771096
q277154,d528131
q277154,d3178484
q277154,d2347354
q277154,d2347353
q277154,d423689
q277154,d8696998
q277154,d8696999
q277154,d1673103
q277154,d253868
q391490,d3621743
q391490,d3433735
q391490,d7686393
q391490,d1555534
q391490,d4719703
q391490,d6647915
q391490,d5613677
q391490,d8574425
q391490,d3433736
q391490,d8621933
q391490,d4719702
q391490,d1555538
q391490,d8321950
q391490,d3621742
q391490,d5673024
q391490,d4719701
q391490,d1555543
q391490,d3433733
q391490,d3433737
q391490,d435337
q73925,d653240
q73925,d1625093
q73925,d653239
q73925,d2862448
q73925,d6053511
q73925,d7868612
q73925,d8655125
q73925,d653241
q73925,d653238
q73925,d2862447
q73925,d653243
q73925,d8278498
q73925,d2459993
q73925,d1625097
q73925,d7938724
q73925,d6937765
q73925,d2459992
q73925,d6924285
q73925,d7917138
q73925,d8500336
q46239,d889315
q46239,d6903243
q46239,d9216906
q46239,d6230035
q46239,d416848
q46239,d9216907
q46239,d333854
q46239,d416847
q46239,d6230037
q46239,d2875915
q46239,d416844
q46239,d6903242
q46239,d7014434
q46239,d6230036
q46239,d9264975
q46239,d416846
q46239,d3854806
q46239,d8443200
q46239,d8475735
q46239,d5036025
q452060,d21668
q452060,d58606
q452060,d4897
q452060,d8022
q452060,d170871
q452060,d61415
q452060,d58604
q452060,d19352
q452060,d1109473
q452060,d3648320
q452060,d4900
q452060,d47755
q452060,d47750
q452060,d482994
q452060,d21479
q452060,d1201239
q452060,d61414
q452060,d47754
q452060,d2389502
q452060,d2538119
q404376,d6029839
q404376,d3564160
q404376,d5682452
q404376,d5682453
q404376,d8584070
q404376,d8268235
q404376,d1822297
q404376,d5660685
q404376,d3564157
q404376,d8038099
q404376,d5483015
q404376,d8645299
q404376,d7966896
q404376,d8471889
q404376,d7966897
q404376,d8471888
q404376,d6193220
q404376,d7805330
q404376,d6193218
q404376,d6193219
q112696,d5427730
q112696,d978219
q112696,d7780629
q112696,d978225
q112696,d6701025
q112696,d978217
q112696,d6750724
q112696,d4811613
q112696,d6701024
q112696,d7740753
q112696,d6750723
q112696,d7740754
q112696,d7588118
q112696,d7672165
q112696,d978220
q112696,d1019528
q112696,d7624740
q112696,d6701023
q112696,d978222
q112696,d1019530
q455510,d9016690
q455510,d8841983
q455510,d5047585
q455510,d492958
q455510,d4184374
q455510,d2289443
q455510,d5756916
q455510,d5031743
q455510,d4184372
q455510,d5031742
q455510,d5390614
q455510,d5390616
q455510,d4184373
q455510,d5390615
q455510,d4184370
q455510,d4763972
q455510,d4694423
q455510,d492963
q455510,d492962
q455510,d4184371
q510331,d5768839
q510331,d6657680
q510331,d6048844
q510331,d5717899
q510331,d5703348
q510331,d5888542
q510331,d5888542
q510331,d5717895
q510331,d5717894
q510331,d5746551
q510331,d5802408
q510331,d5717893
q510331,d5717891
q510331,d5976365
q510331,d5461980
q510331,d5909149
q510331,d5845758
q510331,d5735884
q510331,d5506809
q510331,d5461980
q3543,d34293
q3543,d7084452
q3543,d3049250
q3543,d34292
q3543,d7260835
q3543,d34294
q3543,d3433594
q3543,d34298
q3543,d7118956
q3543,d2702242
q3543,d5772310
q3543,d9002838
q3543,d34291
q3543,d34299
q3543,d34300
q3543,d4918322
q3543,d7004659
q3543,d5772312
q3543,d34297
q3543,d3049251
q533213,d5691372
q533213,d5704988
q533213,d8321368
q533213,d8360456
q533213,d8755156
q533213,d8759753
q533213,d7749225
q533213,d8503237
q533213,d8516819
q533213,d8011147
q533213,d8742086
q533213,d7756881
q533213,d5701897
q533213,d5701899
q533213,d8280076
q533213,d7737086
q533213,d8130829
q533213,d2950021
q533213,d7679619
q533213,d35847
q293843,d5554623
q293843,d7993652
q293843,d1762634
q293843,d1195683
q293843,d5554626
q293843,d2489856
q293843,d7887718
q293843,d8019245
q293843,d1762636
q293843,d6066303
q293843,d2489854
q293843,d2826175
q293843,d8394109
q293843,d2489859
q293843,d6066302
q293843,d7919410
q293843,d2826173
q293843,d4831143
q293843,d7887716
q293843,d4871262
q73920,d8344847
q73920,d653191
q73920,d653188
q73920,d2743458
q73920,d2761217
q73920,d2743459
q73920,d895377
q73920,d8350932
q73920,d2761218
q73920,d653187
q73920,d3481499
q73920,d1702515
q73920,d653190
q73920,d6549348
q73920,d8350931
q73920,d7535071
q73920,d653192
q73920,d5988309
q73920,d3481498
q73920,d6305070
q62866,d5773728
q62866,d559615
q62866,d5773729
q62866,d7668470
q62866,d559612
q62866,d5773730
q62866,d6500832
q62866,d6529032
q62866,d3755544
q62866,d6529031
q62866,d7654489
q62866,d3755545
q62866,d335812
q62866,d335818
q62866,d6529030
q62866,d4554031
q62866,d559614
q62866,d559613
q62866,d335816
q62866,d6500833
q3805,d791110
q3805,d1876087
q3805,d36834
q3805,d36828
q3805,d36835
q3805,d473560
q3805,d6054667
q3805,d8946477
q3805,d6054665
q3805,d5224273
q3805,d8868541
q3805,d5951954
q3805,d5450445
q3805,d7467806
q3805,d36833
q3805,d7106471
q3805,d7062646
q3805,d9139278
q3805,d1876088
q3805,d6092573
q229438,d1016531
q229438,d1944654
q229438,d1944652
q229438,d8383759
q229438,d4200220
q229438,d8815439
q229438,d7070197
q229438,d7414535
q229438,d7414536
q229438,d1944655
q229438,d8877726
q229438,d8383756
q229438,d8918411
q229438,d8811848
q229438,d7843343
q229438,d8383758
q229438,d7129928
q229438,d7515272
q229438,d1944661
q229438,d1944659
q136853,d3542401
q136853,d1179065
q136853,d555458
q136853,d7587406
q136853,d1179064
q136853,d511165
q136853,d8746316
q136853,d3239543
q136853,d1673107
q136853,d8428811
q136853,d1673105
q136853,d6327399
q136853,d1783829
q136853,d6327397
q136853,d8022005
q136853,d7587407
q136853,d8846503
q136853,d6327396
q136853,d1673103
q136853,d2863492
q194732,d849519
q194732,d1922614
q194732,d3991646
q194732,d1656508
q194732,d1656507
q194732,d1425117
q194732,d372486
q194732,d2672715
q194732,d5737291
q194732,d6054746
q194732,d6054746
q194732,d5501279
q194732,d4808522
q194732,d7501164
q194732,d6972
q194732,d6972
q194732,d6972
q194732,d7222560
q194732,d6062295
q194732,d296977
q71304,d7835388
q71304,d631054
q71304,d8370105
q71304,d606821
q71304,d631051
q71304,d7603939
q71304,d631049
q71304,d631055
q71304,d6567697
q71304,d7307463
q71304,d8403073
q71304,d3738918
q71304,d4940975
q71304,d631053
q71304,d8370106
q71304,d6445493
q71304,d3114934
q71304,d7501164
q71304,d631056
q71304,d1991983
q386747,d3386682
q386747,d3386684
q386747,d3386680
q386747,d3386687
q386747,d8386677
q386747,d3601594
q386747,d3386688
q386747,d3504199
q386747,d8419538
q386747,d3386683
q386747,d8386678
q386747,d6632669
q386747,d4224926
q386747,d9067412
q386747,d3386679
q386747,d7496982
q386747,d3601595
q386747,d3386681
q386747,d3386685
q386747,d7496983
q446863,d4074890
q446863,d531961
q446863,d8110863
q446863,d386775
q446863,d7357401
q446863,d2407049
q446863,d4074895
q446863,d5351686
q446863,d4074889
q446863,d531959
q446863,d4074891
q446863,d531964
q446863,d2685079
q446863,d5040742
q446863,d9116538
q446863,d8338558
q446863,d4882950
q446863,d4074892
q446863,d2407050
q446863,d2761364
q260131,d2203210
q260131,d3205476
q260131,d3348146
q260131,d8318863
q260131,d7821652
q260131,d2203211
q260131,d6219931
q260131,d7958975
q260131,d4176284
q260131,d5416682
q260131,d7028328
q260131,d6231245
q260131,d6493649
q260131,d2203208
q260131,d2203207
q260131,d7187545
q260131,d7187546
q260131,d7079297
q260131,d6493648
q260131,d7028327
q44040,d397687
q44040,d9120064
q44040,d397684
q44040,d397681
q44040,d397685
q44040,d1467690
q44040,d5788388
q44040,d1467687
q44040,d5205271
q44040,d397689
q44040,d5788387
q44040,d397690
q44040,d6639576
q44040,d7295231
q44040,d8015368
q44040,d8286117
q44040,d8527055
q44040,d7295232
q44040,d397686
q44040,d7010727
q87246,d6436558
q87246,d6804255
q87246,d4823667
q87246,d765640
q87246,d6804256
q87246,d483061
q87246,d765637
q87246,d765643
q87246,d8219907
q87246,d6436556
q87246,d765641
q87246,d6436557
q87246,d6906294
q87246,d483060
q87246,d7501164
q87246,d4756725
q87246,d5204778
q87246,d765639
q87246,d7023986
q87246,d270637
q171642,d7802934
q171642,d8360282
q171642,d1465445
q171642,d7872543
q171642,d1465450
q171642,d1465448
q171642,d1465451
q171642,d1465447
q171642,d7802933
q171642,d1465453
q171642,d8270083
q171642,d5289745
q171642,d6808423
q171642,d3191266
q171642,d3214617
q171642,d1465452
q171642,d6808421
q171642,d7906234
q171642,d6808422
q171642,d6829194
q514549,d5481511
q514549,d5481510
q514549,d6841345
q514549,d6107369
q514549,d6107368
q514549,d8413732
q514549,d5481503
q514549,d6658445
q514549,d5736646
q514549,d5736643
q514549,d5481506
q514549,d2452665
q514549,d5736644
q514549,d5481509
q514549,d5481504
q514549,d8479238
q514549,d5481508
q514549,d3932116
q514549,d5481505
q514549,d5481507
q32710,d801917
q32710,d7067362
q32710,d543124
q32710,d6029762
q32710,d7881426
q32710,d8734500
q32710,d7749685
q32710,d299033
q32710,d3556523
q32710,d7805085
q32710,d6640274
q32710,d3924097
q32710,d889315
q32710,d1453375
q32710,d299038
q32710,d4624623
q32710,d2085861
q32710,d7209564
q32710,d2875915
q32710,d299040
q18602,d7222558
q18602,d5115
q18602,d5115
q18602,d5112
q18602,d5112
q18602,d6914067
q18602,d4118337
q18602,d4118337
q18602,d5111
q18602,d5111
q18602,d5111
q18602,d2648960
q18602,d2686809
q18602,d3645879
q18602,d5737291
q18602,d701947
q18602,d5719295
q18602,d7093638
q18602,d7805023
q18602,d6054746
q23713,d6531089
q23713,d219036
q23713,d219033
q23713,d3922939
q23713,d3474154
q23713,d8612836
q23713,d253864
q23713,d219034
q23713,d6052661
q23713,d5144704
q23713,d219037
q23713,d219038
q23713,d1619886
q23713,d219035
q23713,d8612837
q23713,d253866
q23713,d2735925
q23713,d6325653
q23713,d2484004
q23713,d8061115
q447113,d8245323
q447113,d6001801
q447113,d4510170
q447113,d8500191
q447113,d4077967
q447113,d371552
q447113,d321960
q447113,d4077965
q447113,d7419448
q447113,d1073995
q447113,d4077966
q447113,d4510171
q447113,d754189
q447113,d371549
q447113,d7419449
q447113,d9120544
q447113,d145774
q447113,d371553
q447113,d7237844
q447113,d61313
q56598,d3788404
q56598,d506149
q56598,d6149588
q56598,d506144
q56598,d506147
q56598,d6149587
q56598,d872690
q56598,d242595
q56598,d2937491
q56598,d592846
q56598,d8265484
q56598,d5519466
q56598,d3932115
q56598,d5033519
q56598,d4220073
q56598,d6379654
q56598,d2821098
q56598,d161613
q56598,d4220077
q56598,d2105450
q182257,d7023986
q182257,d450983
q182257,d1552930
q182257,d1552927
q182257,d2872443
q182257,d3203175
q182257,d557163
q182257,d8203655
q182257,d2506590
q182257,d1552926
q182257,d5985728
q182257,d5943133
q182257,d1552925
q182257,d6804500
q182257,d1552924
q182257,d143092
q182257,d143095
q182257,d5524959
q182257,d6575559
q182257,d8721511
q396827,d3487517
q396827,d51925
q396827,d7663148
q396827,d3487514
q396827,d3888468
q396827,d7663147
q396827,d3487516
q396827,d5156766
q396827,d3487518
q396827,d3487515
q396827,d6935842
q396827,d4560112
q396827,d3487511
q396827,d4560110
q396827,d5620002
q396827,d51926
q396827,d8904528
q396827,d5951039
q396827,d8341913
q396827,d3487513
q458212,d1452513
q458212,d4220073
q458212,d1458523
q458212,d7501164
q458212,d4220072
q458212,d2821098
q458212,d4220077
q458212,d5577254
q458212,d190081
q458212,d8502309
q458212,d7710508
q458212,d119445
q458212,d5511502
q458212,d5655689
q458212,d98290
q458212,d4220076
q458212,d4220075
q458212,d5511504
q458212,d8180934
q458212,d5015121
q184864,d120589
q184864,d6054338
q184864,d5298755
q184864,d5506912
q184864,d5239316
q184864,d5129660
q184864,d4264807
q184864,d2191295
q184864,d508724
q184864,d8142468
q184864,d7829181
q184864,d5439604
q184864,d143429
q184864,d5672829
q184864,d2320308
q184864,d6906262
q184864,d12184
q184864,d116594
q184864,d9104266
q184864,d6906260
q41414,d374931
q41414,d7594398
q41414,d6230992
q41414,d8684835
q41414,d8973077
q41414,d8684834
q41414,d374930
q41414,d7370997
q41414,d374934
q41414,d3327802
q41414,d4064572
q41414,d374928
q41414,d374927
q41414,d374936
q41414,d374929
q41414,d1834505
q41414,d8082136
q41414,d8226169
q41414,d8228536
q41414,d374935
q251235,d6821185
q251235,d4898230
q251235,d2128371
q251235,d2128368
q251235,d6726393
q251235,d6726397
q251235,d6726398
q251235,d8197579
q251235,d4710762
q251235,d2128370
q251235,d4898231
q251235,d6821187
q251235,d7309406
q251235,d2128374
q251235,d8661901
q251235,d2128373
q251235,d6726399
q251235,d4710759
q251235,d6821184
q251235,d8646692
q102139,d8048458
q102139,d8279118
q102139,d8279118
q102139,d3660295
q102139,d4650586
q102139,d6180670
q102139,d6180670
q102139,d4849357
q102139,d5559355
q102139,d4508725
q102139,d5191380
q102139,d7766441
q102139,d6635805
q102139,d4849356
q102139,d4508723
q102139,d5530089
q102139,d2725526
q102139,d6077817
q102139,d5001001
q102139,d5783693
q28400,d1316003
q28400,d1478650
q28400,d4322889
q28400,d655632
q28400,d6782458
q28400,d260871
q28400,d655633
q28400,d260863
q28400,d260865
q28400,d2876814
q28400,d7429897
q28400,d8772805
q28400,d9164710
q28400,d8939429
q28400,d260862
q28400,d6233585
q28400,d592846
q28400,d18250
q28400,d260866
q28400,d260864
q295512,d5924870
q295512,d7425648
q295512,d7815004
q295512,d8044457
q295512,d5456780
q295512,d2504274
q295512,d517622
q295512,d2102265
q295512,d5924871
q295512,d6029657
q295512,d2950021
q295512,d5376484
q295512,d2504278
q295512,d1338777
q295512,d2504279
q295512,d7016686
q295512,d5517430
q295512,d517629
q295512,d2504272
q295512,d2838314
q198350,d1686502
q198350,d1686499
q198350,d3047456
q198350,d4122517
q198350,d1401510
q198350,d54431
q198350,d1401507
q198350,d2073485
q198350,d1686501
q198350,d468493
q198350,d54428
q198350,d468495
q198350,d3360234
q198350,d1401503
q198350,d1686504
q198350,d54430
q198350,d5951098
q198350,d1401505
q198350,d719650
q198350,d1686503
q457113,d4205419
q457113,d7501164
q457113,d6406233
q457113,d4220073
q457113,d4205421
q457113,d1378589
q457113,d2203210
q457113,d3799083
q457113,d2255695
q457113,d556374
q457113,d731177
q457113,d2023498
q457113,d2255696
q457113,d8819924
q457113,d3799082
q457113,d9074290
q457113,d6299079
q457113,d252075
q457113,d8877726
q457113,d8085906
q482852,d4612032
q482852,d9219213
q482852,d4612027
q482852,d5340201
q482852,d4886535
q482852,d7620517
q482852,d6564672
q482852,d8926600
q482852,d7709082
q482852,d4612031
q482852,d4612030
q482852,d4612028
q482852,d7620516
q482852,d8036490
q482852,d6564670
q482852,d6564671
q482852,d6564669
q482852,d4612025
q482852,d3236523
q482852,d3880441
q148387,d8389920
q148387,d9104266
q148387,d6561788
q148387,d6284761
q148387,d8599217
q148387,d1274259
q148387,d1274256
q148387,d1274252
q148387,d3943461
q148387,d1274258
q148387,d7444146
q148387,d839147
q148387,d9065334
q148387,d7725190
q148387,d2044967
q148387,d1274253
q148387,d4220073
q148387,d7862524
q148387,d2169149
q148387,d1274261
q31549,d288823
q31549,d4336636
q31549,d3118846
q31549,d288825
q31549,d9168982
q31549,d3633127
q31549,d288819
q31549,d1230469
q31549,d3118845
q31549,d3633125
q31549,d4881788
q31549,d6342982
q31549,d3269160
q31549,d288821
q31549,d5235245
q31549,d4765835
q31549,d3633126
q31549,d3040218
q31549,d288822
q31549,d1955098
q448406,d5147682
q448406,d4094370
q448406,d4094369
q448406,d6359742
q448406,d5147683
q448406,d6359743
q448406,d5536022
q448406,d6998848
q448406,d4094371
q448406,d6998847
q448406,d4094367
q448406,d8469114
q448406,d6359741
q448406,d6940402
q448406,d4094368
q448406,d4094364
q448406,d4094365
q448406,d4118638
q448406,d4094372
q448406,d8469113
q339988,d3274390
q339988,d6774044
q339988,d2926458
q339988,d5624198
q339988,d2926461
q339988,d2926457
q339988,d449879
q339988,d7639317
q339988,d8937157
q339988,d7167393
q339988,d6774045
q339988,d2926459
q339988,d9074918
q339988,d1003622
q339988,d8971393
q339988,d6774043
q339988,d4747907
q339988,d2926462
q339988,d7167394
q339988,d4900
q519991,d1389716
q519991,d6347150
q519991,d7636945
q519991,d7441415
q519991,d5757961
q519991,d6347151
q519991,d5969757
q519991,d6544036
q519991,d7441416
q519991,d5757965
q519991,d6479683
q519991,d8050577
q519991,d1389708
q519991,d5757962
q519991,d5757960
q519991,d4224920
q519991,d7016803
q519991,d5757963
q519991,d5779274
q519991,d5757967
q513565,d5440826
q513565,d6985531
q513565,d6244751
q513565,d8838921
q513565,d2339845
q513565,d5950840
q513565,d2339843
q513565,d6275399
q513565,d6329976
q513565,d8437287
q513565,d5440827
q513565,d7835611
q513565,d8437286
q513565,d6275400
q513565,d6275398
q513565,d6244749
q513565,d6244750
q513565,d7835612
q513565,d2339850
q513565,d6275397
q28408,d7921337
q28408,d5399812
q28408,d6321078
q28408,d6321078
q28408,d260946
q28408,d3773164
q28408,d1519171
q28408,d8688678
q28408,d4122074
q28408,d260941
q28408,d2612085
q28408,d1707240
q28408,d5314392
q28408,d4999979
q28408,d6303769
q28408,d4435975
q28408,d2612087
q28408,d8470184
q28408,d4242535
q28408,d1707243
q50260,d5470142
q50260,d5429586
q50260,d4066284
q50260,d4343987
q50260,d1301945
q50260,d4022908
q50260,d5319037
q50260,d4442070
q50260,d5863557
q50260,d3491803
q50260,d5322722
q50260,d5979684
q50260,d8050591
q50260,d5288211
q50260,d8050592
q50260,d5667050
q50260,d3340911
q50260,d2970416
q50260,d8531480
q50260,d7745793
q499574,d5881295
q499574,d5612405
q499574,d3206709
q499574,d20726
q499574,d5881293
q499574,d5612404
q499574,d8663335
q499574,d5084285
q499574,d7049581
q499574,d5612403
q499574,d5673515
q499574,d8663336
q499574,d5614451
q499574,d1606816
q499574,d4476880
q499574,d3304225
q499574,d5881294
q499574,d6080897
q499574,d7914337
q499574,d5673514
q14068,d132029
q14068,d6679131
q14068,d132027
q14068,d4151615
q14068,d4151614
q14068,d3719559
q14068,d1627445
q14068,d132024
q14068,d4054995
q14068,d3961634
q14068,d132028
q14068,d549394
q14068,d8111727
q14068,d2460179
q14068,d6740007
q14068,d132031
q14068,d5404147
q14068,d1243395
q14068,d132030
q14068,d6579012
q378302,d3302449
q378302,d4396111
q378302,d4101684
q378302,d3302448
q378302,d1876928
q378302,d3302445
q378302,d3302446
q378302,d507800
q378302,d9155820
q378302,d507796
q378302,d3550394
q378302,d9174925
q378302,d9174926
q378302,d4374954
q378302,d507797
q378302,d5245922
q378302,d4374955
q378302,d3550395
q378302,d5467102
q378302,d4552511
q419123,d5171012
q419123,d157032
q419123,d924991
q419123,d363073
q419123,d924989
q419123,d4258486
q419123,d111905
q419123,d5132542
q419123,d121834
q419123,d629725
q419123,d3776414
q419123,d4152083
q419123,d517042
q419123,d416078
q419123,d3552491
q419123,d1859703
q419123,d2769325
q419123,d5097689
q419123,d2159969
q419123,d1806895
q3698,d1102071
q3698,d35799
q3698,d87717
q3698,d5395360
q3698,d389228
q3698,d79844
q3698,d3897915
q3698,d35802
q3698,d217736
q3698,d35803
q3698,d1976621
q3698,d298855
q3698,d817717
q3698,d35797
q3698,d1280107
q3698,d8475511
q3698,d1827543
